구이름,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
강남구,4926,4174,11,68,1,8,0,0,49,1,4871,8273,11069,35073,18403,122030,27455,351361,26690,235087,28336,94023,37395,69774,42469,56576,55617,64499,61762,57250,75698,53343,85345,50657,125219,52779,264573,61353,148286,48320,88074,26973,91980,20673,66959,17768,28516,12268
강남구,21182,11882,154,169,1,10,0,0,266,5,15380,13671,27381,66428,54428,200355,82582,352978,71159,307185,66674,155740,86080,132367,104198,133583,137627,152798,137159,138359,160661,131827,177910,139170,226284,173333,341266,249069,250759,206661,200858,98664,253277,75229,266366,62754,114925,39719
서초구,5021,5069,20,49,0,9,0,0,19,0,3493,5797,15166,32394,32261,79027,43423,164998,37405,142547,36524,74263,43823,66588,45559,59175,56549,64714,61522,62111,67397,58011,70624,58697,93448,67769,149673,86644,83826,66222,64076,36580,75261,32424,81611,31664,27792,18215
서초구,1530,2093,4,25,1,2,0,0,17,1,1630,4258,7106,21683,16259,57500,25924,132921,27361,85037,21549,41536,29204,35582,26957,28491,36553,32716,36081,33254,40790,28962,48197,30424,61395,30005,109202,35931,52408,30082,34758,14875,40974,14132,35734,13742,10846,8217
중구,2255,1702,6,83,0,1,0,0,46,1,1261,1632,2813,21968,5592,104374,9886,204102,11989,77175,16699,31997,23060,30486,24264,28342,30239,31862,34189,29094,41104,26442,47527,24582,73760,24967,157893,27751,86128,17322,54004,8620,52654,7329,34950,6816,14987,4672
용산구,508,2001,0,0,0,0,0,0,13,0,866,560,1552,6176,3515,16107,4660,29686,3403,19873,2990,11363,3859,9642,4920,11192,4944,13763,5955,10303,9908,8305,13925,10174,18664,13038,23079,16710,15551,14747,11356,4815,19174,3497,17673,3131,8282,2244
중구,146,827,0,0,0,0,0,0,0,0,891,294,1925,1281,6049,2885,7403,6199,5309,3648,3949,2815,3565,2360,3618,2628,3471,2742,3283,3144,3489,3392,3677,3979,4670,4569,6097,6441,4389,6013,3100,4186,2486,3959,1811,4123,1004,2858
노원구,352,6673,0,38,0,0,0,0,4,0,8318,1511,23597,3196,62552,6824,53164,10389,29072,10304,22418,9518,20052,9948,19854,11201,17096,12359,14506,14087,14954,15704,15197,20281,14174,22926,13600,33628,10049,42271,7141,28138,5409,24499,4464,23875,1983,18497
노원구,2351,7376,0,101,0,0,0,0,39,1,7218,2792,16130,9106,40668,23018,40558,47416,29830,49939,30299,34549,34492,34448,36723,37168,36805,41942,37873,41396,43269,41919,45566,44517,46351,50148,50211,61423,36263,65986,36677,36894,29832,28800,35493,25779,12933,19809
노원구,831,6777,1,0,0,0,0,0,14,2,9910,1921,24048,7060,67324,16558,65052,26721,36017,18191,26647,14507,23364,16249,23849,14403,24425,17394,21124,16213,20512,19242,24026,21461,25363,26353,20955,40206,13758,48934,10699,31739,11618,27295,9594,28169,4417,19712
노원구,916,8798,0,0,0,0,0,0,7,0,8761,1688,27133,8116,73481,19192,74425,26586,42432,22210,33435,18383,30637,19558,32345,26457,30030,27708,28287,25963,30847,27274,36028,32679,35278,38027,32377,53952,22618,61831,17161,42252,15990,35323,16245,35641,5901,25823
중랑구,452,4126,0,113,0,0,0,0,5,0,7435,864,12753,4716,38804,5935,44524,15131,26353,10219,17883,8645,15527,9679,15475,10375,15697,11895,14188,12327,13418,15044,13916,17935,16215,22116,17776,31694,12830,35271,9041,23577,7458,21396,5907,19993,3041,13799
중랑구,609,4663,0,43,0,0,0,0,5,0,10020,910,15322,5911,40742,9584,48681,22554,27666,13175,19303,10521,17461,9969,18063,10892,17190,12027,14836,13687,14758,15188,16204,19705,19006,22314,21853,34347,15819,35861,10820,25162,9439,22737,7207,22521,3763,15564
중랑구,612,6738,0,17,0,0,0,0,20,0,12129,1242,22505,6901,60909,9603,74277,21881,38670,13804,24986,12968,21076,11801,21399,14423,20850,15561,17962,16600,17858,21120,18589,26011,21066,32487,21000,46504,18701,51387,12175,33766,10248,30874,7910,30834,3950,21243
중랑구,1081,6743,0,2,0,0,0,0,0,0,10927,1803,21584,7061,55994,11865,69377,23820,40619,16135,26982,14690,24577,14801,24317,16508,24070,18351,20969,18838,20929,23939,21777,28250,24792,36024,26629,52718,21894,55350,16111,36682,14039,33181,11473,32385,6479,20109
중랑구,262,3469,0,2,0,0,0,0,0,0,5478,563,10593,3002,27595,4055,33261,8846,17030,6034,10019,5479,8970,5056,9214,5649,8583,6713,7337,7118,7472,8281,7578,10613,8745,12271,8194,18673,6369,20180,4049,14463,3256,13745,2688,14604,1485,9162
광진구,413,3626,0,6,0,0,0,0,0,0,5377,791,12377,8170,32592,10735,46985,19894,26483,11653,16917,9231,14855,8893,15570,9215,15448,10410,13218,11150,13330,13322,15836,15336,18992,18606,16072,27104,12973,28493,8002,19432,6987,18069,5910,18435,2288,12459
광진구,3266,5702,3,639,0,0,0,0,47,2,4647,697,5886,8585,14115,20351,20900,39764,18193,33208,14796,25337,16674,28162,20128,32308,23493,34286,26164,31997,31363,29771,36755,31919,44217,35685,43435,51657,37303,48271,40525,24870,37124,20272,35654,17946,18651,10819
광진구,1710,2910,0,17,0,0,0,0,26,0,6203,768,10635,4708,24606,7656,33524,18463,23605,14602,12965,14053,12215,16271,12380,15786,14392,17943,14697,18040,17030,19381,20455,20719,22496,24558,23003,34613,21301,33557,20233,23094,21884,19880,23355,18377,12976,9632
강남구,1525,4863,0,0,0,0,0,0,5,0,4692,3637,9408,23208,14627,67258,19729,165078,16912,106990,16160,40781,18370,28735,21777,25306,23065,28519,24810,24688,32149,23420,36884,23661,48583,24631,100933,29017,78724,23415,47365,15808,42417,14183,34636,12106,12320,8560
강남구,1926,2368,0,0,0,0,0,0,10,0,2111,1646,4974,12261,8660,32809,11304,108654,10768,87392,10663,37140,12723,25000,15475,21699,18956,22229,20706,20356,25210,19348,27220,20001,34373,18806,78810,21777,57257,17698,37932,11316,36766,9219,29979,7578,12723,5134
강남구,2456,2290,0,0,0,0,0,0,0,0,3609,1393,6709,20263,9655,54317,13803,194778,13310,124795,13188,44325,15287,32467,19271,26372,23257,29399,26348,24048,33702,21535,33919,21406,47860,21967,134305,24142,86842,17868,48991,12493,45225,9892,35879,8092,14884,6763
강남구,4817,3060,0,0,0,0,0,0,6,0,5263,1272,7461,16701,12763,52482,19428,122962,17454,89117,14742,35691,15608,24942,18068,23619,20811,27519,22560,23923,26634,23793,28936,25349,38736,30474,88897,39632,65363,33319,44341,19475,49576,14661,47098,11920,25374,8750
서초구,621,849,0,0,0,0,0,0,0,0,1089,641,3441,6418,8634,12091,12143,21946,9030,18832,6407,9182,6713,9178,7757,10638,8617,10165,8698,8493,10447,7827,12505,8552,15106,9613,18243,11360,14525,9599,11338,5913,11278,5088,11757,5370,4357,3032
서초구,1819,1334,0,3,0,0,0,0,23,0,1951,2565,4416,24228,11148,41278,22182,65502,28143,49954,30645,35425,33981,35588,38417,33615,39628,35370,38091,34515,43084,30775,47874,30677,57683,30696,70965,35055,53737,28224,54989,17024,50289,12748,41592,9067,17367,5299
서초구,1044,4328,1,346,1,0,0,0,3,0,2903,1614,8223,11595,18538,25044,27082,85358,19518,42221,15352,20404,15739,15381,16339,15030,17900,17779,17829,15618,19755,17217,22323,17526,29928,20035,62210,26846,33659,23570,21568,15495,22653,13293,17750,11717,7372,7935
동작구,2851,4523,0,62,0,0,0,0,50,0,5959,1050,11343,9507,28918,17292,44841,46150,28737,33051,21796,23234,22033,20906,23291,20979,25859,24035,24993,23748,26367,25000,27721,28451,30358,33506,43635,50375,30203,47098,27658,29108,28747,24550,28439,21785,16568,14010
동작구,774,4470,0,3,0,0,0,0,0,0,6238,799,13654,4635,39351,7314,53372,15474,29680,13712,19612,12917,17341,10964,16916,11536,17432,13156,14584,13824,14861,15973,14658,19693,16161,21413,17541,33655,12171,33315,10037,23604,9980,21167,7836,20467,3731,13202
서초구,3751,4386,2,0,0,1,0,0,64,1,8668,5660,10554,47237,32331,65624,54567,87007,59650,111037,65917,97857,80230,117774,94413,118603,105507,123336,112135,130383,124409,135232,135120,136821,145764,140903,154467,158866,137743,122145,149642,74928,120563,54489,80623,41466,36624,21482
서초구,1385,1125,0,0,0,0,0,0,5,0,1143,706,3661,7719,7920,27252,10206,51685,10256,35926,12191,17993,14957,14529,16383,13895,20393,13915,22060,13725,23188,12565,26137,12616,32933,13925,61174,18535,33083,14382,23968,8049,25797,5822,34523,5042,9801,3376
서초구,2050,3338,1,2,0,0,0,0,53,1,3279,1250,9888,30255,29164,67991,45980,187196,44203,92547,47651,62000,54888,56255,55723,53523,58301,63594,58956,64632,62559,63311,69791,64687,88719,70357,160485,80221,94607,64656,68342,35982,63704,31091,55800,23872,20374,12620
서초구,2676,5478,0,32,0,0,0,0,75,3,5990,2617,16205,37818,39190,110072,50095,258141,39675,124601,37359,63432,41513,57793,46035,49804,54530,55365,57505,53433,64112,49486,69536,48714,98934,60363,193453,76527,114188,67238,75637,41963,76269,36060,60996,33925,22890,19652
강남구,643,1832,0,89,0,0,0,0,10,1,1748,511,7176,8339,16410,20239,19747,70576,14532,41753,12543,15918,13944,13769,14455,12467,14773,13427,16097,12951,17683,12587,19073,13134,27573,14821,57363,19821,29127,17734,17821,10858,19684,9104,14197,9853,5554,6102
강남구,362,2698,0,489,0,0,0,0,21,0,1727,284,5310,5640,12693,13713,14931,22335,10420,15930,8622,7784,9027,9288,10009,8481,10483,8386,9903,8296,11515,7904,14509,8543,17645,9891,21295,12579,12878,12284,8574,8148,8368,7581,7984,8738,2314,5194
도봉구,258,8358,1,1214,0,0,0,0,18,0,7379,819,18763,6628,62333,8905,45876,13154,24076,21700,16963,24996,15111,16080,15810,13016,16489,12082,17672,12699,19720,13832,22541,15053,23005,17688,20245,23925,13159,35329,8224,25516,5319,22773,3784,22622,1552,17949
노원구,458,8267,1,414,0,0,0,0,14,0,9377,941,24546,6375,56814,10909,49888,20115,31141,26382,24173,26038,22001,20866,22339,18118,22997,17297,23182,16655,24004,19144,25759,22094,27349,26165,27981,36916,18525,47501,12345,32601,9147,27603,7084,27711,3158,19501
관악구,979,8324,2,366,0,0,0,0,52,1,17781,1850,30581,7603,82837,13194,106104,29031,65710,28023,39074,25053,34533,24349,35794,24993,38143,27258,32014,28268,32119,34790,32006,39861,34265,47440,37437,70831,27317,69098,20088,48932,18181,45827,14475,48352,5892,29395
관악구,6493,39065,0,106,0,0,0,0,179,5,48415,6074,89688,25189,243997,41917,327412,74204,187928,66369,109257,58605,98813,66605,102626,72206,104136,82897,93397,87036,92418,100131,97290,117853,107494,148451,119270,239837,90628,252643,76928,178554,72007,169243,67218,178720,38847,116324
동작구,1176,12279,1,9,0,0,0,0,171,4,26760,2691,37092,13267,97224,19851,127569,38710,80719,26198,48034,23423,40726,23055,39149,24499,39462,29445,34108,29953,32893,38213,35037,44423,37669,56702,48706,81626,33601,82128,23958,60246,19821,64059,14272,74044,7136,42011
구로구,4874,20137,1,103,0,0,0,0,240,14,44542,6211,60231,25270,153211,82008,191074,271818,119415,142482,79354,63647,70931,55964,73448,54649,77615,64993,69853,71443,72027,74288,77888,82174,103360,104706,216395,158081,145099,155314,88876,106802,79078,107300,67437,116545,33534,73720
구로구,1710,10469,2,290,0,0,0,0,482,25,39741,4833,37786,17051,84835,27596,114671,71444,81189,45032,48341,38328,43133,40679,44016,39634,45219,40950,40136,40562,40581,47146,44557,52561,51918,71474,73069,94172,46849,82473,35326,58738,29322,67218,21919,79808,11600,41396
용산구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
동대문구,62,464,0,3,0,0,0,0,19,0,938,134,1536,1266,4408,2532,6670,5190,3261,3350,3296,3284,3658,3587,3848,3676,4136,3804,4174,3826,4025,4421,4423,4248,4976,4618,5475,6203,3430,5253,2106,3444,1703,3205,1383,2826,546,1950
동대문구,18,211,0,0,0,0,0,0,1,0,357,92,1418,1212,4865,1875,5522,2095,3967,2163,2856,2071,2578,2286,2134,1818,2364,1954,2132,2116,2639,2504,2447,2886,2769,3268,2353,4398,1274,4199,684,3078,351,2522,219,2150,88,1207
은평구,432,6734,1,230,1,1,0,0,83,6,8413,1560,29255,10670,82546,16197,73416,22317,41100,22410,30468,19604,25873,15606,25641,15262,25005,15721,21989,15994,24033,17477,27470,22130,27695,25404,24830,40418,16586,45155,10471,31077,7728,29523,5552,29984,2585,22289
은평구,2299,18672,1,9,0,0,0,0,273,22,26874,1623,55456,14694,145684,28219,169610,38913,93633,44084,68038,41441,63371,38624,66769,41660,63843,45869,57621,50018,58201,59024,65214,70358,65322,80902,62057,128873,47360,138631,38304,93347,34181,82527,29464,79887,14703,56216
은평구,636,6374,0,0,0,0,0,0,26,2,10566,1252,22316,7512,60859,12251,69592,32474,38974,37214,28974,30418,26885,28026,28292,32153,30214,34528,29484,34792,29786,34049,33798,38838,36198,42026,36419,59851,24903,61779,19364,39279,16666,33717,13618,31840,5592,21496
은평구,261,5038,1,1,0,0,0,0,45,3,9919,876,22919,5169,59914,7698,68784,17767,39625,13899,28151,11131,23813,10555,22919,12735,21464,14660,18732,14962,17704,17406,17486,22460,19254,26066,21564,39559,12448,44217,8786,30620,7526,28675,5585,29185,2592,18624
서대문구,503,6136,2,2,0,0,0,0,73,5,10924,1279,25089,7576,70107,12112,80766,27300,50308,23782,36398,20308,33963,19742,34111,22257,32440,24207,29017,25723,28518,29215,29001,35250,30405,40105,32488,56700,20806,59436,15368,39551,12169,36875,9343,35532,4166,23555
서대문구,82,1688,0,0,0,0,0,0,9,6,2439,284,5989,1804,16069,2638,18472,5686,11452,4596,7968,3911,7303,3959,7247,4197,6764,4934,5645,5327,5039,6250,5217,7803,5819,8727,6973,12972,4183,13571,2873,9823,2530,9363,1754,9453,739,6020
서대문구,212,3319,2,1107,0,1,0,0,166,22,5789,843,6797,5233,16544,13574,20359,18020,15461,16637,13142,16223,14340,14519,17914,14901,16914,16010,17466,15742,18786,15204,20266,15371,19210,16526,18593,17234,10753,15991,7371,11047,6306,10199,4546,9621,1734,6898
종로구,1558,2392,1,47,0,1,0,0,35,4,3121,1637,7068,16004,16337,48582,24263,117112,23477,63155,19875,47156,25184,48426,31156,47943,38555,49761,43682,44585,48457,41179,58674,38644,66554,37684,104023,41904,53021,35047,42028,19147,45428,13629,31992,13700,12587,8288
종로구,1084,1346,0,0,0,0,0,0,21,0,1945,1865,3719,20976,7700,107786,11814,112411,12601,80593,14320,64871,26030,68117,39532,61942,42943,58856,49589,55010,56685,46570,68968,42062,81320,38787,134805,37262,72017,22942,51718,11397,54280,7721,36585,7118,11016,4362
종로구,687,895,3,5,0,0,0,0,25,11,858,724,1247,4254,1698,12548,2745,42095,4178,40445,6438,30005,9000,24329,10997,27084,12439,31559,14669,28897,19156,21869,24215,17970,29583,16138,38049,16198,34220,11120,17265,5612,15035,4454,11286,3586,5125,2371
중구,920,551,0,4,1,1,0,0,24,0,488,878,1033,7619,1867,30640,3316,72207,5240,34302,6487,18111,8507,16059,9172,13551,11700,14181,13588,12251,14676,11644,15231,11544,21644,10899,50790,11562,33551,7444,18131,3591,14917,2795,11355,2286,5470,1781
중구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,3,0,1,0,1,0,2,0,8,0,2,0,1,0,6,0,3,0,3,0,3,0,1,0
중구,828,1490,1,113,0,0,0,0,39,4,1536,1219,3452,7787,7351,18923,8615,57578,7979,26099,7117,20823,9339,25270,12147,19662,15712,22301,14584,20908,15166,13775,20253,15061,30134,18150,47080,19138,27559,14477,17573,8148,28167,6865,17771,6187,7096,4008
중구,982,5216,0,682,0,0,0,0,71,1,6927,1165,12601,6554,31266,14941,42382,38537,30771,24321,22609,17937,21783,17374,22898,17257,24125,18840,22060,18762,21733,20838,23991,23906,26260,27921,36045,38481,24890,33049,18207,23260,16473,21831,13662,20837,6563,14356
성동구,322,2397,0,0,0,0,0,0,18,3,4300,994,9832,4916,26313,4591,33085,7994,22008,7349,15027,6906,13088,7214,12248,8041,11885,9213,10721,10059,10398,12137,10968,14461,12746,16685,12406,23677,8221,20810,6168,15979,5293,14646,3896,14538,1864,8877
성동구,554,3090,0,1,0,0,0,0,148,0,3647,1282,10200,4880,28082,8285,35970,16064,24932,12912,17705,9656,16922,10269,16341,12046,17049,14324,14899,14743,14678,16836,16445,20139,18194,22884,18897,32403,13861,31260,9721,22145,9611,20697,7583,20742,3437,12542
강남구,2464,3665,5,450,0,0,0,0,73,3,4505,1921,11114,25786,20451,55580,28335,165102,23006,170119,28869,84524,37254,74639,45492,62309,52304,68381,58975,63116,69203,57785,76545,56398,88996,61313,134148,72498,119335,54889,96340,26548,71241,19505,62421,17158,23189,10495
강남구,3855,3723,1,2,0,0,0,0,87,4,5315,1527,8361,19205,15113,42903,21880,116167,19418,114467,19539,64754,25080,54060,30497,57755,37928,62264,44957,59771,53109,56246,61582,56714,76249,61179,123219,81786,103464,67591,72216,31308,79703,21844,77880,17628,34935,11470
서초구,175,1510,0,2,0,0,0,0,4,1,1419,953,5195,7186,15112,7338,18969,9590,12061,8371,8747,5800,8904,6196,8788,7461,8803,8655,7889,7721,8620,7845,9515,8871,12320,10485,11270,14436,8251,13616,5609,8733,4480,8454,4011,10223,1624,5129
양천구,187,4322,1,33,0,0,0,0,28,0,5043,1074,11923,2288,31840,5856,28209,10497,18115,6791,12796,6177,11899,6452,11597,7368,11172,8566,10182,9225,8655,10298,9356,12521,9922,15549,10530,22781,5688,25498,4058,17306,3128,15872,3219,16102,1258,12929
동대문구,344,5046,2,313,0,0,0,0,35,4,11454,2092,16935,7343,48329,5692,46122,12082,25365,9109,18499,7901,17103,9164,17233,10378,15951,11749,13435,12713,13180,15563,13876,19016,16686,24372,15299,38586,10240,37288,7521,25190,5976,23899,4749,22968,2432,16840
은평구,69,510,0,0,0,0,0,0,2,0,974,246,2370,990,6411,2338,6011,4220,3679,2845,3479,2230,3276,2202,3264,2301,3245,2632,3113,2645,3251,2858,3493,3373,4116,3837,5163,5961,3350,5505,2363,3710,2442,3368,2149,3707,1088,2423
마포구,2689,3109,0,5,0,0,0,0,5,0,4264,1728,6851,7666,14680,17904,21943,36260,16698,22322,13644,16130,14236,15130,16116,17203,16747,18571,16887,18819,18926,18624,21265,21803,26226,25335,38420,35748,30136,29881,24721,17477,27629,14336,29288,14730,17308,10864
마포구,2711,2467,1,0,0,0,0,0,8,1,4021,786,6238,2987,12195,5841,16243,22863,9821,20792,7658,15801,7819,19260,9900,19671,12675,23888,13384,19214,14450,20064,16464,22421,20215,29137,28109,39600,21391,36432,21084,19066,26631,14743,30334,11873,17985,9074
용산구,769,1308,1,1,0,0,0,0,5,0,1545,728,3232,5993,6764,13696,11915,23402,9263,11146,7383,8254,9105,8311,10896,8032,12632,8343,12448,8429,13811,7741,16417,7692,20366,8323,27551,10395,14610,8649,10772,6292,10119,6641,9331,7175,5143,5453
용산구,3566,5694,0,0,0,0,0,0,0,0,10546,1313,9420,7280,12294,12264,17699,30920,13249,25322,12565,21821,14114,26947,17144,32207,21428,36567,25547,33629,29230,34879,33387,38851,39029,47721,43726,59426,38973,55469,37518,33938,43031,26695,45796,22220,28148,18480
영등포구,1627,7830,0,117,0,2,0,0,5,0,6276,1451,17583,5783,43478,13907,47157,33707,31045,20253,25682,14486,25263,15852,26977,17254,26336,19412,24550,18805,23854,20667,25306,23200,30564,29096,40526,46058,25863,44765,20883,31285,17919,29681,16195,33056,8776,21214
영등포구,1755,1965,0,0,0,0,0,0,1,0,2248,1509,4589,18867,7999,83184,9923,110394,10938,38507,11390,19981,16066,21515,16516,20001,20140,23400,21351,20698,25352,20532,30071,20290,48796,20022,114946,26491,60296,20921,39497,11740,37878,9726,29434,9498,12008,6650
중구,317,743,0,0,0,0,0,0,2,0,1260,354,2198,1847,4822,5465,6957,16674,4967,8363,4384,6071,4827,4634,6051,5297,5682,4689,5503,5082,5952,4365,6517,5305,7624,5870,10963,7696,7600,6000,5472,4185,5708,3607,4784,3353,2170,2555
중구,243,953,0,0,0,0,0,0,20,0,1766,342,3106,2226,7693,5661,9151,22081,5706,10214,4672,5433,5359,4009,5139,4306,5016,4752,4880,4347,5067,4573,6003,5512,6946,6104,10390,7647,9646,6342,5689,4536,4608,3904,3617,4129,1757,2674
중구,906,1660,0,0,0,0,0,0,67,0,5439,1189,5050,5284,6021,14384,9387,39005,9022,21003,7914,12459,9302,9532,12654,9501,11143,10325,11282,9148,12930,8372,16660,8379,18534,11938,21719,11411,16686,15877,13064,9157,12203,6389,10296,5392,4802,9063
종로구,569,2476,0,59,0,0,0,0,53,0,3569,809,5093,3931,9337,9445,12435,25004,11406,20870,11319,15002,12970,15669,15951,15191,16459,16779,17989,16123,19179,15640,22228,14682,21718,14859,27130,16433,17825,14062,11929,9669,8911,8577,7282,8844,3390,8260
종로구,134,1108,0,0,0,0,0,0,2,0,2396,364,4358,1777,13158,5342,15817,5542,7838,3034,4719,2284,4216,2296,4372,2789,4156,2580,3676,3009,4629,3197,4474,4204,4858,4660,4557,7542,2706,7466,2554,5103,1936,4586,1274,5332,560,3557
성북구,543,3446,0,0,0,0,0,0,0,0,4092,908,8479,3827,23776,9086,35887,20921,17964,11091,12550,8040,11425,7141,12070,8076,12176,7690,10210,8563,10066,8668,11675,11497,13175,12835,17913,19546,11843,20031,8110,13383,7433,12652,7071,14611,3745,9633
성북구,367,4055,0,0,0,0,0,0,5,0,6946,771,13507,3486,36565,6535,40429,17091,20974,10175,15690,8694,14622,8028,14093,10159,13872,9630,12547,10601,12345,11725,12051,16207,13371,17511,14252,26563,11984,27316,7695,19278,6624,15511,5040,17242,2698,11220
